#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_006432-T1	GPLIN_000134400	160	164	100	99	163	80.982	242	1.44e-83
GPALN_006437-T1	GPLIN_000133900	2152	2045	89	59	1217	90.015	2418	0.00e+00
GPALN_006438-T1	GPLIN_000133700	667	490	75	99	501	97.605	1006	0.00e+00
GPALN_006440-T1	GPLIN_000133600	219	220	100	99	219	99.087	442	5.14e-161
GPALN_006441-T1	GPLIN_000133500	609	587	100	99	609	95.895	1179	0.00e+00
GPALN_006446-T1	GPLIN_001029000	1041	1042	100	99	1041	100.000	2158	0.00e+00
GPALN_006448-T1	GPLIN_001028900	493	492	100	99	493	99.391	1001	0.00e+00
GPALN_006452-T1	GPLIN_000936600	486	509	100	95	486	99.588	1006	0.00e+00
GPALN_006455-T1	GPLIN_000936700	856	802	79	85	695	93.525	1162	0.00e+00
GPALN_006456-T1	GPLIN_000936800	226	319	90	57	184	91.176	345	1.89e-121
GPALN_006458-T1	GPLIN_000917100	1100	866	83	99	915	92.568	1725	0.00e+00
GPALN_006459-T1	GPLIN_000917000	335	221	69	99	231	95.238	446	1.20e-160
GPALN_006460-T1	GPLIN_000937000	467	468	100	99	467	100.000	973	0.00e+00
GPALN_006463-T1	GPLIN_001512900	813	521	69	99	564	88.556	999	0.00e+00
GPALN_006464-T1	GPLIN_001399900	577	440	77	99	444	98.423	908	0.00e+00
GPALN_006465-T1	GPLIN_001399800	307	290	100	99	307	88.599	510	0.00e+00
GPALN_006467-T1	GPLIN_001399700	757	748	97	94	731	96.306	1425	0.00e+00
GPALN_006468-T1	GPLIN_000009100	457	426	100	99	458	88.646	790	0.00e+00
GPALN_006469-T1	GPLIN_000009200	70	71	100	99	70	100.000	142	3.74e-47
GPALN_006470-T1	GPLIN_000009300	1266	1517	77	65	981	99.490	1984	0.00e+00
GPALN_006471-T1	GPLIN_000009400	829	707	67	99	558	82.147	1146	0.00e+00
GPALN_006472-T1	GPLIN_000139200	4915	4721	87	90	4337	94.535	8269	0.00e+00
GPALN_006473-T1	GPLIN_000139100	717	667	89	95	636	98.742	1305	0.00e+00
GPALN_006474-T1	GPLIN_000139000	228	219	100	99	228	94.298	437	4.28e-159
GPALN_006475-T1	GPLIN_000138900	876	481	50	94	450	94.444	854	0.00e+00
GPALN_006476-T1	GPLIN_000138700	263	264	100	99	263	100.000	552	0.00e+00
GPALN_006477-T1	GPLIN_000138600	836	835	100	99	836	99.282	1721	0.00e+00
GPALN_006479-T1	GPLIN_000138500	223	373	98	59	219	99.543	443	7.35e-159
GPALN_006480-T1	GPLIN_000138400	154	155	100	99	154	100.000	317	2.19e-113
GPALN_006481-T1	GPLIN_000583700	716	723	82	78	586	94.198	1131	0.00e+00
GPALN_006483-T1	GPLIN_000583600	396	285	78	91	309	78.964	468	4.08e-167
GPALN_006484-T1	GPLIN_000583500	571	571	100	99	571	99.299	1180	0.00e+00
GPALN_006485-T1	GPLIN_000583400	252	198	100	99	252	77.381	380	4.52e-136
GPALN_006487-T1	GPLIN_000583300	673	555	82	99	553	98.915	1130	0.00e+00
GPALN_006488-T1	GPLIN_001291400	615	445	71	98	437	98.627	889	0.00e+00
GPALN_006490-T1	GPLIN_001291700	707	624	80	88	566	90.989	1053	0.00e+00
GPALN_006492-T1	GPLIN_001291800	374	294	78	99	293	99.659	613	0.00e+00
GPALN_006493-T1	GPLIN_001291900	258	262	100	99	261	98.467	524	0.00e+00
GPALN_006494-T1	GPLIN_000582700	392	393	100	99	392	100.000	805	0.00e+00
GPALN_006495-T1	GPLIN_001292100	160	161	100	99	160	100.000	331	7.95e-119
GPALN_006496-T1	GPLIN_000582500	508	524	96	95	499	97.395	996	0.00e+00
GPALN_006499-T1	GPLIN_000582300	727	644	93	96	678	88.053	1188	0.00e+00
GPALN_006500-T1	GPLIN_001027900	661	672	100	99	687	93.450	1309	0.00e+00
GPALN_006501-T1	GPLIN_001028000	670	669	100	99	670	99.254	1364	0.00e+00
GPALN_006502-T1	GPLIN_001028100	214	215	100	99	214	100.000	439	6.34e-160
GPALN_006503-T1	GPLIN_001028200	766	1414	99	53	763	97.379	1511	0.00e+00
GPALN_006504-T1	GPLIN_001028300	792	765	99	98	792	90.152	1228	0.00e+00
GPALN_006505-T1	GPLIN_001028400	669	653	100	99	669	97.459	1337	0.00e+00
GPALN_006506-T1	GPLIN_001028500	994	939	100	99	1011	88.131	1804	0.00e+00
GPALN_006510-T1	GPLIN_001028600	506	655	91	70	461	99.783	940	0.00e+00
GPALN_006519-T1	GPLIN_001137100	590	384	65	99	383	99.739	786	0.00e+00
GPALN_006521-T1	GPLIN_001137000	304	408	95	70	290	98.276	587	0.00e+00
GPALN_006525-T1	GPLIN_001136700	285	286	100	99	285	100.000	577	0.00e+00
GPALN_006526-T1	GPLIN_001136600	393	348	94	99	370	91.081	677	0.00e+00
GPALN_006527-T1	GPLIN_001136500	640	655	92	90	591	99.492	1220	0.00e+00
GPALN_006528-T1	GPLIN_001136400	1013	828	76	87	766	94.256	1474	0.00e+00
GPALN_006529-T1	GPLIN_000782600	353	354	100	99	353	99.717	726	0.00e+00
GPALN_006530-T1	GPLIN_001363800	342	617	94	60	368	83.696	605	0.00e+00
GPALN_006532-T1	GPLIN_001363700	135	136	100	99	135	100.000	274	3.63e-97
GPALN_006533-T1	GPLIN_001136000	230	231	100	99	230	97.391	446	2.66e-162
GPALN_006535-T1	GPLIN_001135800	306	307	100	99	306	98.039	625	0.00e+00
GPALN_006538-T1	GPLIN_000727200	308	185	66	99	202	90.099	367	2.54e-130
GPALN_006539-T1	GPLIN_000727000	309	212	68	99	211	100.000	439	1.45e-158
GPALN_006540-T1	GPLIN_000726900	584	519	87	97	521	93.666	995	0.00e+00
GPALN_006541-T1	GPLIN_000726800	474	475	100	99	474	99.367	966	0.00e+00
GPALN_006542-T1	GPLIN_000726700	299	300	100	99	299	100.000	609	0.00e+00
GPALN_006543-T1	GPLIN_000726600	781	625	98	99	766	75.979	1119	0.00e+00
GPALN_006545-T2	GPLIN_001409200	340	300	88	99	299	99.331	580	0.00e+00
GPALN_006549-T1	GPLIN_000725900	1201	1172	100	99	1203	95.012	2341	0.00e+00
GPALN_006558-T1	GPLIN_000641500	144	141	100	90	144	87.500	244	3.51e-85
GPALN_006559-T1	GPLIN_000255400	99	100	100	99	99	100.000	203	1.89e-70
GPALN_006576-T1	GPLIN_001219200	308	301	78	80	240	98.333	488	4.02e-176
GPALN_006577-T1	GPLIN_001219000	108	155	94	66	102	99.020	210	3.59e-72
GPALN_006578-T1	GPLIN_001218900	348	348	100	99	348	96.839	698	0.00e+00
GPALN_006587-T1	GPLIN_000073200	196	142	71	99	140	96.429	283	8.47e-100
GPALN_006589-T1	GPLIN_001056700	85	86	100	99	85	98.824	171	4.79e-58
GPALN_006599-T1	GPLIN_000332600	78	71	60	66	47	95.745	94.0	1.26e-27
GPALN_006601-T1	GPLIN_000298900	451	412	89	99	411	96.350	812	0.00e+00
GPALN_006605-T1	GPLIN_001018800	587	635	100	99	634	92.587	1184	0.00e+00
GPALN_006613-T1	GPLIN_000178900	168	179	99	93	167	98.802	343	3.48e-123
GPALN_006618-T1	GPLIN_000736800	153	170	92	82	140	95.714	283	3.82e-100
GPALN_006619-T1	GPLIN_000736700	644	447	66	95	426	99.531	862	0.00e+00
GPALN_006621-T1	GPLIN_000833600	704	439	61	98	431	98.376	873	0.00e+00
GPALN_006624-T1	GPLIN_000882800	111	112	100	99	111	99.099	215	8.87e-75
GPALN_006626-T1	GPLIN_001400900	342	317	93	99	327	89.024	525	0.00e+00
GPALN_006627-T1	GPLIN_000879900	309	404	70	53	216	95.833	429	2.17e-151
GPALN_006630-T1	GPLIN_000072300	108	139	100	99	138	77.536	201	8.47e-69
GPALN_006632-T1	GPLIN_000048800	1045	559	56	95	582	90.550	1084	0.00e+00
GPALN_006633-T1	GPLIN_001122800	902	524	57	99	517	99.613	1071	0.00e+00
GPALN_006634-T1	GPLIN_001122900	417	418	100	99	417	100.000	871	0.00e+00
GPALN_006647-T1	GPLIN_001123300	394	329	83	99	328	96.646	658	0.00e+00
GPALN_006657-T1	GPLIN_001092300	390	496	99	76	388	92.784	729	0.00e+00
GPALN_006658-T1	GPLIN_001092200	412	395	100	99	412	92.476	774	0.00e+00
GPALN_006659-T1	GPLIN_000143500	1263	666	50	93	638	95.298	1232	0.00e+00
GPALN_006662-T1	GPLIN_000717000	347	331	93	98	324	98.765	662	0.00e+00
GPALN_006664-T1	GPLIN_000716900	747	571	50	55	316	73.096	273	6.42e-83
GPALN_006665-T1	GPLIN_001100900	384	427	100	93	396	94.949	768	0.00e+00
GPALN_006669-T1	GPLIN_000710500	623	909	98	66	609	95.238	1141	0.00e+00
GPALN_006670-T1	GPLIN_000710700	333	334	100	99	333	96.096	666	0.00e+00
GPALN_006671-T1	GPLIN_000710800	335	333	100	99	335	93.134	637	0.00e+00
GPALN_006672-T1	GPLIN_001244800	589	685	93	88	602	78.571	927	0.00e+00
GPALN_006677-T1	GPLIN_001115900	555	559	85	93	524	71.183	708	0.00e+00
GPALN_006690-T1	GPLIN_001345400	486	402	79	90	385	93.766	744	0.00e+00
GPALN_006696-T1	GPLIN_000158800	622	623	100	99	622	99.518	1273	0.00e+00
GPALN_006706-T1	GPLIN_001345700	208	155	75	98	155	87.097	275	5.12e-96
GPALN_006712-T1	GPLIN_000440800	81	82	100	99	81	100.000	163	6.80e-55
GPALN_006719-T1	GPLIN_000969500	189	140	58	78	109	100.000	228	3.73e-78
GPALN_006720-T1	GPLIN_000969400	146	127	73	99	126	76.190	188	3.19e-63
GPALN_006723-T1	GPLIN_000969000	163	120	79	99	128	88.281	228	1.59e-78
GPALN_006725-T1	GPLIN_000968700	209	210	100	99	209	99.522	435	2.05e-158
GPALN_006728-T1	GPLIN_000089800	137	138	100	99	137	100.000	280	1.16e-99
GPALN_006746-T1	GPLIN_000914100	327	328	100	99	327	98.777	653	0.00e+00
GPALN_006759-T1	GPLIN_000501700	435	304	80	99	346	86.416	570	0.00e+00
GPALN_006765-T1	GPLIN_001008600	906	731	89	99	810	89.630	1468	0.00e+00
GPALN_006772-T1	GPLIN_000273200	118	119	100	99	118	100.000	211	8.81e-73
GPALN_006775-T1	GPLIN_000698900	278	175	58	93	162	91.975	312	3.11e-109
GPALN_006777-T1	GPLIN_000241300	93	135	100	69	93	100.000	187	1.75e-63
GPALN_006780-T1	GPLIN_000241100	336	295	87	99	293	96.928	583	0.00e+00
GPALN_006781-T1	GPLIN_000241000	188	167	84	95	159	95.597	308	2.02e-109
GPALN_006785-T1	GPLIN_000030600	206	207	100	99	206	99.515	413	7.19e-150
GPALN_006788-T1	GPLIN_000240500	202	203	100	99	202	98.020	402	1.51e-145
GPALN_006793-T1	GPLIN_001211600	147	329	100	57	188	77.660	276	4.73e-95
GPALN_006796-T1	GPLIN_001211400	127	94	68	89	86	95.349	167	1.56e-55
GPALN_006797-T1	GPLIN_001211300	140	191	100	73	140	100.000	293	9.69e-104
GPALN_006801-T1	GPLIN_000806500	314	318	98	97	307	95.114	544	0.00e+00
GPALN_006802-T1	GPLIN_000806400	474	542	72	63	343	97.668	691	0.00e+00
GPALN_006807-T1	GPLIN_000806000	943	1066	58	54	575	92.000	1066	0.00e+00
GPALN_006812-T1	GPLIN_001246700	618	625	99	99	628	96.815	1247	0.00e+00
GPALN_006815-T1	GPLIN_001246800	101	102	100	99	101	100.000	205	4.40e-71
GPALN_006819-T1	GPLIN_001246600	94	125	100	75	94	100.000	192	1.77e-65
GPALN_006829-T1	GPLIN_000382600	200	178	100	99	200	88.500	360	1.98e-129
GPALN_006873-T1	GPLIN_001097100	152	147	87	90	132	93.182	248	1.75e-86
GPALN_006880-T1	GPLIN_000479100	213	203	95	99	202	99.010	417	1.65e-151
GPALN_006883-T1	GPLIN_000658600	243	244	100	99	243	100.000	495	0.00e+00
GPALN_006884-T1	GPLIN_000658500	123	124	100	99	123	98.374	249	6.59e-88
GPALN_006885-T1	GPLIN_000658400	317	319	100	99	318	99.371	655	0.00e+00
GPALN_006887-T1	GPLIN_000658300	1118	1116	94	94	1053	99.335	2169	0.00e+00
GPALN_006890-T1	GPLIN_001336900	252	358	89	63	224	99.107	451	1.15e-161
GPALN_006897-T1	GPLIN_000284500	333	328	100	99	334	72.754	489	4.43e-176
GPALN_006904-T1	GPLIN_000324000	334	223	70	96	235	89.787	428	2.61e-153
GPALN_006913-T1	GPLIN_000323100	194	171	70	79	135	80.000	181	3.67e-59
GPALN_006918-T3	GPLIN_001114800	948	931	100	99	948	97.890	1913	0.00e+00
GPALN_006919-T1	GPLIN_001114900	80	81	100	99	80	98.750	165	1.03e-55
GPALN_006920-T1	GPLIN_000690500	607	566	93	99	562	100.000	1174	0.00e+00
GPALN_006921-T1	GPLIN_000690400	521	700	80	63	452	70.796	601	0.00e+00
GPALN_006922-T2	GPLIN_000690300	426	348	90	98	383	88.773	680	0.00e+00
GPALN_006923-T1	GPLIN_000416700	299	178	58	97	172	100.000	348	3.54e-123
GPALN_006924-T1	GPLIN_001598700	102	60	58	98	59	100.000	120	4.58e-38
GPALN_006925-T1	GPLIN_000416500	162	163	100	99	162	99.383	325	2.00e-116
GPALN_006926-T1	GPLIN_000416400	88	105	99	87	91	90.110	160	1.51e-53
GPALN_006927-T1	GPLIN_000416300	1216	965	53	67	644	96.273	1233	0.00e+00
GPALN_006930-T1	GPLIN_000416000	293	329	99	88	291	99.656	600	0.00e+00
GPALN_006933-T1	GPLIN_000415900	1336	1096	78	95	1044	99.713	2173	0.00e+00
GPALN_006938-T1	GPLIN_000800500	492	463	100	99	492	92.886	924	0.00e+00
GPALN_006943-T1	GPLIN_001386300	195	137	59	80	115	87.826	186	3.60e-61
GPALN_006944-T1	GPLIN_001321400	887	594	68	99	604	95.530	1181	0.00e+00
GPALN_006950-T1	GPLIN_000834000	186	162	96	91	178	78.090	263	1.36e-91
GPALN_006962-T1	GPLIN_001212600	1166	1332	79	69	970	82.613	1447	0.00e+00
GPALN_006964-T1	GPLIN_000939100	629	579	62	66	387	97.416	775	0.00e+00
GPALN_006969-T1	GPLIN_000530300	412	385	83	87	342	95.614	677	0.00e+00
GPALN_006970-T1	GPLIN_000530200	76	48	62	98	47	97.872	92.4	2.17e-27
GPALN_006976-T1	GPLIN_000372000	160	139	69	63	111	70.270	139	1.70e-43
GPALN_006982-T1	GPLIN_000105300	193	206	100	96	197	97.970	319	7.19e-113
GPALN_006984-T1	GPLIN_000259500	359	360	100	99	359	100.000	734	0.00e+00
GPALN_006985-T1	GPLIN_000259600	127	107	68	80	86	100.000	181	5.65e-61
GPALN_006990-T1	GPLIN_000260100	405	296	73	99	295	100.000	613	0.00e+00
GPALN_006991-T1	GPLIN_000260200	503	504	100	99	503	100.000	1031	0.00e+00
GPALN_006993-T1	GPLIN_000260300	840	864	96	95	823	96.112	1587	0.00e+00
GPALN_006995-T1	GPLIN_000065900	377	271	72	99	273	97.802	536	0.00e+00
GPALN_006999-T1	GPLIN_000066200	576	431	70	94	405	97.778	818	0.00e+00
GPALN_007000-T1	GPLIN_000756200	661	547	68	77	448	93.973	856	0.00e+00
GPALN_007001-T1	GPLIN_000756300	352	327	88	99	323	95.975	629	0.00e+00
GPALN_007002-T1	GPLIN_000756400	312	177	56	99	176	100.000	375	2.05e-133
GPALN_007003-T1	GPLIN_000756500	150	152	100	99	150	90.667	269	1.01e-94
GPALN_007005-T1	GPLIN_001434700	699	700	100	99	699	99.857	1431	0.00e+00
GPALN_007006-T1	GPLIN_000008900	399	398	100	99	399	97.744	809	0.00e+00
GPALN_007007-T1	GPLIN_000008700	318	319	100	99	318	99.057	659	0.00e+00
GPALN_007008-T1	GPLIN_000008500	268	134	50	99	133	100.000	273	8.99e-95
GPALN_007009-T1	GPLIN_000008400	426	446	100	99	445	95.506	867	0.00e+00
GPALN_007010-T1	GPLIN_000008300	504	400	78	99	396	84.343	644	0.00e+00
GPALN_007011-T1	GPLIN_001378400	511	487	100	99	511	94.912	985	0.00e+00
GPALN_007012-T1	GPLIN_001378500	477	413	85	90	406	91.133	731	0.00e+00
GPALN_007013-T1	GPLIN_001378700	462	270	57	92	262	90.458	461	1.02e-163
GPALN_007014-T1	GPLIN_001253900	361	370	81	82	306	93.137	572	0.00e+00
GPALN_007020-T1	GPLIN_001253600	239	372	85	62	231	83.550	381	2.58e-134
GPALN_007023-T1	GPLIN_000632700	142	143	100	99	142	100.000	294	6.03e-105
GPALN_007024-T1	GPLIN_000632600	332	559	99	54	328	91.768	600	0.00e+00
GPALN_007029-T1	GPLIN_000893300	126	101	50	62	63	96.825	129	2.11e-40
GPALN_007030-T1	GPLIN_000893400	469	409	100	99	469	83.582	776	0.00e+00
GPALN_007031-T1	GPLIN_000811300	456	465	100	99	481	90.021	837	0.00e+00
GPALN_007033-T1	GPLIN_000893600	204	159	77	99	158	99.367	324	2.07e-115
GPALN_007038-T1	GPLIN_000894400	1194	852	56	81	703	91.465	1333	0.00e+00
GPALN_007040-T1	GPLIN_000978200	459	394	94	99	432	90.972	771	0.00e+00
GPALN_007045-T2	GPLIN_000051600	290	243	99	99	289	81.315	467	3.03e-169
GPALN_007046-T1	GPLIN_000051400	115	94	72	88	83	97.590	158	2.18e-52
GPALN_007051-T1	GPLIN_000376400	1011	1014	99	99	1018	84.971	1722	0.00e+00
GPALN_007053-T1	GPLIN_000583100	511	550	99	99	556	71.942	713	0.00e+00
GPALN_007054-T1	GPLIN_000914500	287	178	61	99	176	96.591	350	3.99e-124
GPALN_007057-T1	GPLIN_000348700	254	231	94	99	239	96.234	468	2.68e-170
GPALN_007060-T1	GPLIN_000349000	422	410	100	99	422	96.682	838	0.00e+00
GPALN_007063-T1	GPLIN_000349300	275	288	100	95	275	100.000	565	0.00e+00
GPALN_007066-T1	GPLIN_000488600	98	99	100	99	98	100.000	186	2.23e-63
GPALN_007069-T1	GPLIN_000488700	600	649	76	66	458	90.393	724	0.00e+00
GPALN_007072-T1	GPLIN_000489000	148	78	52	99	77	100.000	159	2.21e-52
GPALN_007076-T1	GPLIN_000826800	604	756	90	82	626	79.712	972	0.00e+00
GPALN_007077-T1	GPLIN_000826900	363	364	100	99	363	100.000	751	0.00e+00
GPALN_007078-T1	GPLIN_000827000	365	366	100	99	365	99.726	747	0.00e+00
GPALN_007079-T1	GPLIN_000827200	349	308	100	99	349	87.393	620	0.00e+00
GPALN_007080-T1	GPLIN_000827300	385	382	98	99	378	98.413	776	0.00e+00
GPALN_007081-T1	GPLIN_000827500	654	786	60	50	395	96.709	775	0.00e+00
GPALN_007082-T1	GPLIN_000827600	159	129	99	99	158	81.013	244	3.56e-85
GPALN_007085-T1	GPLIN_000305500	108	108	100	99	108	90.741	197	9.75e-68
GPALN_007086-T1	GPLIN_000305600	188	189	100	99	188	100.000	390	1.84e-141
GPALN_007087-T1	GPLIN_000305700	256	414	99	70	290	86.897	511	0.00e+00
GPALN_007091-T1	GPLIN_000222400	496	423	88	97	450	86.444	702	0.00e+00
GPALN_007093-T1	GPLIN_000613600	365	411	99	89	364	96.978	728	0.00e+00
GPALN_007094-T1	GPLIN_000613700	171	260	89	58	152	100.000	323	4.99e-114
GPALN_007097-T1	GPLIN_000614000	362	346	94	99	342	100.000	696	0.00e+00
GPALN_007104-T1	GPLIN_000577200	287	288	100	99	287	100.000	595	0.00e+00
GPALN_007111-T1	GPLIN_000331600	279	280	100	99	279	100.000	583	0.00e+00
GPALN_007118-T1	GPLIN_000132800	214	334	83	53	178	91.573	325	5.73e-113
GPALN_007119-T1	GPLIN_000132900	200	202	100	99	201	99.005	404	1.90e-146
GPALN_007120-T1	GPLIN_000133000	331	332	100	99	331	99.698	687	0.00e+00
GPALN_007121-T1	GPLIN_000133100	155	172	82	69	127	83.465	221	2.52e-75
GPALN_007125-T1	GPLIN_001022100	395	396	100	99	395	100.000	822	0.00e+00
GPALN_007127-T1	GPLIN_000880700	217	218	93	98	207	71.963	238	2.71e-80
GPALN_007128-T1	GPLIN_000880400	271	250	54	58	146	98.630	290	1.36e-99
GPALN_007129-T1	GPLIN_000787400	582	584	100	99	583	99.485	1180	0.00e+00
GPALN_007131-T1	GPLIN_001472400	284	285	100	99	284	100.000	588	0.00e+00
GPALN_007139-T1	GPLIN_001465500	323	324	100	99	323	100.000	670	0.00e+00
GPALN_007146-T1	GPLIN_000094400	248	249	100	99	248	97.984	509	0.00e+00
GPALN_007147-T1	GPLIN_001353100	161	124	73	95	118	97.458	237	2.41e-82
GPALN_007148-T1	GPLIN_001353200	479	443	82	99	442	85.973	772	0.00e+00
GPALN_007158-T1	GPLIN_000202400	353	288	81	99	287	99.652	576	0.00e+00
GPALN_007168-T1	GPLIN_001428700	291	292	100	99	291	100.000	610	0.00e+00
GPALN_007174-T1	GPLIN_000195800	380	381	100	99	380	100.000	786	0.00e+00
GPALN_007178-T1	GPLIN_001415400	266	206	78	99	208	95.673	385	1.05e-137
GPALN_007182-T1	GPLIN_000196400	376	374	99	99	373	100.000	750	0.00e+00
GPALN_007183-T1	GPLIN_000196500	166	167	100	99	166	100.000	340	1.48e-122
GPALN_007184-T1	GPLIN_000196600	239	253	100	92	255	85.098	432	2.64e-156
GPALN_007185-T1	GPLIN_000196700	825	655	87	99	717	83.056	993	0.00e+00
GPALN_007187-T1	GPLIN_000196800	176	203	89	77	156	98.077	323	8.66e-115
GPALN_007189-T1	GPLIN_000197000	189	190	100	99	189	98.942	386	6.22e-140
GPALN_007191-T1	GPLIN_000197200	132	110	88	98	116	90.517	211	1.39e-72
GPALN_007198-T1	GPLIN_000777200	402	369	100	99	402	89.303	720	0.00e+00
GPALN_007199-T1	GPLIN_000777100	352	204	58	99	203	100.000	401	7.07e-143
GPALN_007200-T1	GPLIN_000777000	153	154	100	99	153	100.000	312	8.87e-112
GPALN_007201-T1	GPLIN_000776900	940	927	100	99	940	98.511	1930	0.00e+00
GPALN_007205-T1	GPLIN_001091800	487	526	86	70	418	84.689	707	0.00e+00
GPALN_007207-T1	GPLIN_001091500	262	263	100	99	262	100.000	548	0.00e+00
GPALN_007214-T1	GPLIN_000183400	172	173	100	99	172	100.000	351	1.82e-126
GPALN_007215-T1	GPLIN_000183300	223	224	100	99	223	100.000	427	8.22e-155
GPALN_007216-T1	GPLIN_000183200	156	157	100	99	156	100.000	318	5.03e-114
GPALN_007217-T1	GPLIN_000183100	164	149	90	99	148	100.000	297	1.59e-105
GPALN_007218-T1	GPLIN_000183000	164	165	100	99	164	100.000	336	7.22e-121
GPALN_007219-T1	GPLIN_000182900	154	155	100	99	154	100.000	320	1.12e-114
GPALN_007220-T1	GPLIN_001020100	154	155	100	99	154	99.351	317	8.82e-114
GPALN_007221-T1	GPLIN_001020200	134	135	100	99	134	100.000	272	2.30e-96
GPALN_007223-T1	GPLIN_000182700	166	194	100	99	193	84.974	323	4.91e-115
GPALN_007224-T1	GPLIN_000182600	137	79	57	99	78	100.000	165	6.30e-55
GPALN_007226-T1	GPLIN_001382700	187	188	100	99	187	98.930	389	5.33e-141
GPALN_007228-T1	GPLIN_001020800	1689	1753	88	85	1503	96.008	2955	0.00e+00
GPALN_007229-T1	GPLIN_000182300	627	619	99	99	620	99.194	1283	0.00e+00
GPALN_007230-T1	GPLIN_000182200	416	415	100	99	416	98.317	840	0.00e+00
GPALN_007231-T1	GPLIN_000182100	302	242	80	99	241	98.340	494	6.74e-180
GPALN_007232-T1	GPLIN_000182000	192	182	78	82	149	98.658	308	8.67e-109
GPALN_007233-T1	GPLIN_001290900	190	201	86	81	164	95.732	308	5.35e-109
GPALN_007234-T1	GPLIN_000181700	855	495	58	99	492	99.390	992	0.00e+00
GPALN_007235-T1	GPLIN_000181600	383	292	84	99	320	89.688	574	0.00e+00
GPALN_007236-T1	GPLIN_001290500	908	662	70	99	653	97.243	1305	0.00e+00
GPALN_007237-T1	GPLIN_001224600	145	146	100	99	145	99.310	276	6.09e-98
GPALN_007239-T1	GPLIN_001290400	895	1398	93	60	834	97.242	1684	0.00e+00
GPALN_007243-T1	GPLIN_001298200	132	133	100	99	132	99.242	266	4.84e-94
GPALN_007245-T1	GPLIN_000493200	521	294	54	96	281	95.374	558	0.00e+00
GPALN_007246-T1	GPLIN_000493300	1209	1149	90	99	1149	93.473	2191	0.00e+00
GPALN_007248-T1	GPLIN_001306500	140	158	99	90	142	92.958	261	9.28e-92
GPALN_007255-T1	GPLIN_000377600	634	382	67	98	428	83.645	702	0.00e+00
GPALN_007258-T1	GPLIN_000377700	1361	965	73	98	997	90.471	1823	0.00e+00
GPALN_007259-T1	GPLIN_000377800	514	295	54	93	275	98.182	546	0.00e+00
GPALN_007262-T1	GPLIN_000510400	896	778	90	98	804	94.279	1452	0.00e+00
GPALN_007267-T1	GPLIN_001335700	562	309	54	96	317	88.644	562	0.00e+00
GPALN_007268-T1	GPLIN_001335900	1141	1128	100	99	1141	97.984	2324	0.00e+00
GPALN_007269-T1	GPLIN_001518300	337	259	73	90	247	93.522	434	5.97e-155
GPALN_007270-T1	GPLIN_001336100	163	140	75	85	122	95.902	226	1.02e-77
GPALN_007271-T1	GPLIN_001336200	402	372	100	99	403	91.067	710	0.00e+00
GPALN_007272-T1	GPLIN_001336300	950	970	100	98	950	99.158	1947	0.00e+00
GPALN_007276-T1	GPLIN_001182100	1073	1067	100	99	1073	98.788	2203	0.00e+00
GPALN_007277-T1	GPLIN_001182200	109	118	100	92	109	100.000	219	2.74e-76
GPALN_007278-T1	GPLIN_001182300	215	216	100	99	215	100.000	443	1.91e-161
GPALN_007285-T1	GPLIN_001182500	489	523	100	89	489	92.025	898	0.00e+00
GPALN_007288-T1	GPLIN_000548900	156	134	82	93	125	92.969	160	6.07e-52
GPALN_007290-T1	GPLIN_000548800	165	251	99	65	164	100.000	338	3.55e-120
GPALN_007291-T1	GPLIN_000548700	562	565	98	98	555	97.297	1115	0.00e+00
GPALN_007292-T1	GPLIN_000548600	1089	1035	93	99	1034	98.162	2100	0.00e+00
GPALN_007294-T1	GPLIN_000548500	561	511	85	93	477	98.532	948	0.00e+00
GPALN_007295-T1	GPLIN_001466100	405	407	100	99	405	98.765	816	0.00e+00
GPALN_007296-T1	GPLIN_000548400	205	206	100	99	205	100.000	414	2.04e-150
GPALN_007297-T1	GPLIN_000548300	333	347	100	99	347	95.677	662	0.00e+00
GPALN_007298-T1	GPLIN_000548100	1408	895	61	99	889	95.276	1721	0.00e+00
GPALN_007299-T1	GPLIN_000547900	861	811	97	99	890	80.225	1321	0.00e+00
GPALN_007300-T1	GPLIN_000547800	512	492	93	92	476	94.118	913	0.00e+00
GPALN_007301-T1	GPLIN_000547500	281	332	99	84	278	99.640	566	0.00e+00
GPALN_007302-T1	GPLIN_000547400	2681	3162	62	52	1689	95.027	3324	0.00e+00
GPALN_007305-T1	GPLIN_001079000	183	184	100	99	183	100.000	362	1.18e-130
GPALN_007306-T1	GPLIN_001078900	237	300	100	79	237	99.156	448	8.24e-162
GPALN_007307-T1	GPLIN_001078800	1112	1007	88	93	981	95.311	1867	0.00e+00
GPALN_007308-T1	GPLIN_001078700	934	935	99	98	931	96.455	1844	0.00e+00
GPALN_007310-T1	GPLIN_001078600	102	103	100	99	102	100.000	212	7.27e-74
GPALN_007311-T1	GPLIN_001223800	1152	2083	99	51	1139	93.591	2212	0.00e+00
GPALN_007313-T1	GPLIN_001223700	436	401	80	91	365	91.233	657	0.00e+00
GPALN_007316-T1	GPLIN_001223600	607	1152	100	50	607	94.399	1160	0.00e+00
GPALN_007317-T1	GPLIN_001223500	309	322	100	94	309	98.382	613	0.00e+00
GPALN_007319-T1	GPLIN_001223400	681	682	100	99	681	99.559	1386	0.00e+00
