#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_004678-T1	GLOROS_014718	181	162	87	99	160	86.875	251	5.79e-87
GPALN_007581-T1	GLOROS_009859	306	331	98	81	301	79.734	476	3.15e-171
GPALN_006215-T1	GLOROS_008415	380	380	100	100	380	100.000	784	0.00e+00
GPALN_010958-T1	GLOROS_011263	258	236	91	100	236	96.186	474	8.20e-173
GPALN_012976-T1	GLOROS_000708	162	127	64	90	104	96.491	215	1.29e-73
GPALN_013786-T1	GLOROS_015200	209	206	89	99	205	86.341	362	1.54e-129
GPALN_012793-T1	GLOROS_000944	147	143	86	83	126	84.127	206	8.14e-70
GPALN_005009-T1	GLOROS_013729	1928	1016	54	99	1039	95.284	1891	0.00e+00
GPALN_002754-T1	GLOROS_006549	319	319	100	100	320	94.062	569	0.00e+00
GPALN_000893-T1	GLOROS_002926	1167	1066	83	93	999	87.988	1566	0.00e+00
GPALN_012614-T1	GLOROS_011387	749	707	85	90	662	86.556	1075	0.00e+00
GPALN_013100-T1	GLOROS_012967	298	358	100	84	299	86.755	499	5.36e-180
GPALN_013026-T1	GLOROS_000650	1017	681	66	95	669	91.031	1231	0.00e+00
GPALN_002939-T1	GLOROS_006811	1056	1048	100	100	1061	92.978	1798	0.00e+00
GPALN_006325-T1	GLOROS_008555	466	466	100	100	466	98.498	949	0.00e+00
GPALN_002695-T1	GLOROS_006467	391	392	98	98	385	86.753	701	0.00e+00
GPALN_008857-T1	GLOROS_010763	2722	1488	55	99	1513	92.267	2497	0.00e+00
GPALN_001329-T1	GLOROS_005120	223	210	88	94	197	96.954	399	3.57e-144
GPALN_013038-T1	GLOROS_000635	364	184	51	100	185	92.973	338	4.19e-118
GPALN_002644-T1	GLOROS_006392	221	140	63	100	140	99.286	283	2.14e-99
GPALN_003695-T1	GLOROS_007427	247	246	100	100	247	99.595	488	2.57e-178
GPALN_009043-T1	GLOROS_013137	1262	819	63	96	790	98.354	1633	0.00e+00
GPALN_014901-T1	GLOROS_017498	453	437	97	100	440	97.045	886	0.00e+00
GPALN_001031-T1	GLOROS_003109	778	433	56	100	436	92.202	832	0.00e+00
GPALN_012642-T1	GLOROS_011349	426	277	69	89	294	76.871	385	2.44e-134
GPALN_000324-T1	GLOROS_002231	169	86	51	100	86	96.512	172	4.91e-57
GPALN_005702-T1	GLOROS_016854	262	261	100	100	264	88.015	420	9.17e-152
GPALN_009458-T1	GLOROS_017755	513	359	62	90	324	78.704	491	9.81e-174
GPALN_008354-T1	GLOROS_012488	288	220	50	65	143	97.902	285	1.02e-97
GPALN_010851-T1	GLOROS_011116	453	440	100	100	453	91.391	825	0.00e+00
GPALN_000319-T1	GLOROS_002224	433	433	100	100	434	97.696	867	0.00e+00
GPALN_011597-T1	GLOROS_001541	409	390	85	85	349	92.264	666	0.00e+00
GPALN_007700-T1	GLOROS_016107	95	140	96	65	91	84.615	160	6.15e-53
GPALN_015693-T1	GLOROS_016585	695	406	52	90	361	92.992	663	0.00e+00
GPALN_000142-T1	GLOROS_002023	916	799	68	100	633	71.535	926	0.00e+00
GPALN_010007-T1	GLOROS_006903	294	320	100	100	321	81.620	481	0.00e+00
GPALN_005740-T1	GLOROS_000237	347	313	91	100	315	93.968	598	0.00e+00
GPALN_010428-T1	GLOROS_001705	119	119	100	100	119	98.319	243	2.60e-85
GPALN_008093-T1	GLOROS_012788	335	205	61	100	205	88.780	356	3.75e-125
GPALN_007198-T1	GLOROS_009551	402	451	99	89	401	96.758	799	0.00e+00
GPALN_006899-T1	GLOROS_009604	335	197	50	84	167	70.659	252	3.00e-84
GPALN_001721-T1	GLOROS_004645	477	335	70	100	335	97.612	678	0.00e+00
GPALN_013350-T1	GLOROS_012189	471	300	63	99	300	74.333	442	1.02e-155
GPALN_014252-T1	GLOROS_017731	261	234	83	93	217	91.705	418	1.42e-150
GPALN_009322-T1	GLOROS_003882	195	113	58	100	113	100.000	234	6.58e-81
GPALN_004194-T1	GLOROS_017136	141	143	100	100	143	88.112	234	3.63e-81
GPALN_004940-T1	GLOROS_005290	438	431	100	100	441	88.435	716	0.00e+00
GPALN_009688-T1	GLOROS_015488	283	277	95	97	270	94.815	543	0.00e+00
GPALN_005032-T1	GLOROS_013708	290	161	55	99	160	94.375	316	6.32e-111
GPALN_008832-T1	GLOROS_010723	513	515	87	87	447	98.658	922	0.00e+00
GPALN_008210-T1	GLOROS_012304	263	263	100	100	263	98.859	525	0.00e+00
GPALN_012627-T1	GLOROS_011365	586	611	100	94	586	94.710	1121	0.00e+00
GPALN_002013-T1	GLOROS_004576	975	862	87	99	864	90.741	1583	0.00e+00
GPALN_012744-T1	GLOROS_001002	243	245	100	100	245	95.918	477	3.91e-174
GPALN_002872-T1	GLOROS_006731	274	222	81	99	221	95.023	428	2.26e-154
GPALN_014673-T1	GLOROS_014637	696	348	50	100	348	97.701	715	0.00e+00
GPALN_011211-T1	GLOROS_007988	483	515	98	88	473	92.600	844	0.00e+00
GPALN_001939-T1	GLOROS_004483	692	353	52	98	363	93.664	690	0.00e+00
GPALN_003842-T1	GLOROS_013519	317	279	85	98	273	90.842	507	0.00e+00
GPALN_016090-T1	GLOROS_015658	190	191	100	100	191	90.576	355	1.61e-127
GPALN_013691-T1	GLOROS_015313	323	323	100	100	323	97.523	665	0.00e+00
GPALN_002361-T1	GLOROS_006036	259	153	62	92	161	76.398	242	4.16e-82
GPALN_008230-T1	GLOROS_012332	934	665	64	99	661	87.443	1167	0.00e+00
GPALN_010707-T1	GLOROS_014456	185	185	81	81	149	90.604	276	3.13e-96
GPALN_007289-T1	GLOROS_000427	135	135	100	100	135	96.296	274	3.14e-97
GPALN_005087-T1	GLOROS_013828	566	488	81	93	456	95.614	913	0.00e+00
GPALN_012786-T1	GLOROS_000951	446	331	67	90	301	92.359	488	1.76e-177
GPALN_012952-T1	GLOROS_000736	606	595	97	94	589	91.002	1080	0.00e+00
GPALN_012740-T1	GLOROS_001006	612	600	87	91	548	94.708	1061	0.00e+00
GPALN_010850-T1	GLOROS_011115	1546	1465	96	99	1490	94.161	2869	0.00e+00
GPALN_005675-T1	GLOROS_016872	621	553	82	88	517	78.707	766	0.00e+00
GPALN_001862-T1	GLOROS_004397	393	287	71	97	279	95.699	547	0.00e+00
GPALN_001618-T1	GLOROS_004776	150	126	77	91	115	99.130	234	3.00e-81
GPALN_008896-T1	GLOROS_010826	457	300	63	97	290	96.207	585	0.00e+00
GPALN_015423-T1	GLOROS_009205	133	133	100	100	133	91.729	254	1.62e-89
GPALN_004662-T1	GLOROS_000101	553	554	100	100	554	98.195	1114	0.00e+00
GPALN_014408-T1	GLOROS_013976	708	708	100	100	708	98.164	1450	0.00e+00
GPALN_005083-T1	GLOROS_013822	427	406	93	98	397	96.977	806	0.00e+00
GPALN_008032-T1	GLOROS_009248	150	150	100	100	150	98.667	281	8.90e-100
GPALN_003879-T1	GLOROS_013635	148	225	93	59	138	78.986	203	1.18e-67
GPALN_001558-T1	GLOROS_004857	401	286	71	99	283	95.053	561	0.00e+00
GPALN_000924-T1	GLOROS_002960	862	863	100	100	876	87.443	1553	0.00e+00
GPALN_013526-T1	GLOROS_004318	316	315	100	100	316	96.519	624	0.00e+00
GPALN_006351-T1	GLOROS_008604	148	148	100	100	148	100.000	307	8.36e-110
GPALN_005227-T1	GLOROS_006992	2434	1495	63	100	1531	92.880	2846	0.00e+00
GPALN_011039-T1	GLOROS_008214	897	531	53	89	477	94.549	905	0.00e+00
GPALN_007729-T1	GLOROS_011286	213	218	100	98	222	81.532	327	2.32e-116
GPALN_010945-T1	GLOROS_011246	236	225	96	100	226	96.903	455	9.06e-166
GPALN_006631-T1	GLOROS_016814	563	387	64	99	388	83.505	663	0.00e+00
GPALN_007338-T1	GLOROS_000501	598	587	99	98	589	93.888	1144	0.00e+00
GPALN_000772-T1	GLOROS_002784	991	665	66	98	651	97.696	1314	0.00e+00
GPALN_000868-T1	GLOROS_002891	143	143	100	100	143	96.503	276	1.39e-97
GPALN_015974-T1	GLOROS_013422	685	708	100	100	719	89.569	1301	0.00e+00
GPALN_013289-T1	GLOROS_005484	181	181	100	100	181	94.475	355	6.78e-128
GPALN_002927-T1	GLOROS_006797	189	142	72	98	136	87.500	236	3.96e-81
GPALN_010964-T1	GLOROS_011268	870	869	87	84	762	90.945	1360	0.00e+00
GPALN_015923-T1	GLOROS_009647	657	685	100	98	678	72.861	920	0.00e+00
GPALN_000590-T1	GLOROS_002518	962	1104	94	82	916	91.376	1640	0.00e+00
GPALN_000425-T1	GLOROS_002357	452	450	100	100	465	83.441	797	0.00e+00
GPALN_010673-T1	GLOROS_017189	404	395	100	100	405	91.605	681	0.00e+00
GPALN_013938-T1	GLOROS_017383	492	416	81	96	398	99.497	833	0.00e+00
GPALN_010328-T1	GLOROS_014192	470	436	83	86	392	88.776	643	0.00e+00
GPALN_012693-T1	GLOROS_001056	351	345	100	100	351	92.593	639	0.00e+00
GPALN_006103-T1	GLOROS_014215	438	407	89	95	397	88.161	530	0.00e+00
GPALN_015526-T1	GLOROS_009066	558	558	100	100	558	97.849	1140	0.00e+00
GPALN_012399-T1	GLOROS_011691	154	224	98	65	149	72.903	219	6.18e-74
GPALN_010797-T1	GLOROS_017020	425	223	52	100	223	99.552	461	7.58e-165
GPALN_011664-T1	GLOROS_001628	135	136	100	100	136	94.853	257	1.30e-90
GPALN_003123-T1	GLOROS_015990	492	258	51	97	250	97.200	491	2.49e-175
GPALN_016094-T1	GLOROS_015662	331	317	100	99	331	85.801	585	0.00e+00
GPALN_008925-T1	GLOROS_010870	669	443	63	92	432	71.264	492	5.65e-170
GPALN_008234-T1	GLOROS_012336	237	196	77	93	183	90.710	323	7.22e-114
GPALN_012692-T1	GLOROS_001057	214	215	100	100	215	96.279	422	2.72e-153
GPALN_009270-T1	GLOROS_003939	649	494	74	100	494	92.713	944	0.00e+00
GPALN_000945-T1	GLOROS_003000	311	308	57	57	175	94.286	348	5.71e-121
GPALN_008459-T1	GLOROS_012625	853	471	57	99	515	83.107	842	0.00e+00
GPALN_009694-T1	GLOROS_014051	673	412	55	87	369	70.732	545	0.00e+00
GPALN_001838-T1	GLOROS_011841	607	641	100	95	607	97.858	1244	0.00e+00
GPALN_005343-T1	GLOROS_007140	549	483	79	89	446	76.457	654	0.00e+00
GPALN_005679-T1	GLOROS_009023	1217	1100	62	68	751	88.016	1304	0.00e+00
GPALN_009185-T1	GLOROS_013319	666	379	55	100	379	87.335	665	0.00e+00
GPALN_009507-T1	GLOROS_018269	156	118	71	94	111	76.577	174	2.85e-58
GPALN_008966-T1	GLOROS_010920	343	220	64	100	220	89.545	417	4.94e-149
GPALN_000971-T1	GLOROS_003033	552	297	54	100	297	98.990	583	0.00e+00
GPALN_004094-T1	GLOROS_011039	95	95	100	100	95	100.000	192	2.75e-66
GPALN_006069-T1	GLOROS_019094	1738	1440	78	93	1368	85.015	2355	0.00e+00
GPALN_002796-T1	GLOROS_006608	278	209	75	100	209	97.129	421	1.48e-151
GPALN_001992-T1	GLOROS_004547	179	179	100	100	179	94.972	354	2.13e-127
GPALN_009411-T1	GLOROS_003766	161	161	100	100	161	100.000	333	5.67e-120
GPALN_000404-T1	GLOROS_002335	833	749	90	99	749	98.398	1532	0.00e+00
GPALN_008542-T1	GLOROS_012749	549	540	100	100	554	88.809	922	0.00e+00
GPALN_001966-T1	GLOROS_004516	714	707	99	100	710	89.155	1147	0.00e+00
GPALN_008853-T1	GLOROS_010757	517	413	70	88	364	98.901	753	0.00e+00
GPALN_010019-T1	GLOROS_006914	503	506	100	97	490	94.071	952	0.00e+00
GPALN_012997-T1	GLOROS_000683	593	569	96	100	572	94.755	1108	0.00e+00
GPALN_010086-T1	GLOROS_018572	385	343	85	92	332	70.181	426	6.29e-150
GPALN_010403-T1	GLOROS_014902	152	151	100	100	152	90.132	289	1.20e-102
GPALN_000416-T1	GLOROS_002348	672	677	100	100	697	84.362	1152	0.00e+00
GPALN_014936-T1	GLOROS_001807	245	244	100	100	245	90.612	425	6.86e-154
GPALN_008899-T1	GLOROS_010829	777	735	98	100	766	90.862	1274	0.00e+00
GPALN_011558-T1	GLOROS_001483	365	276	75	100	282	90.071	452	1.25e-161
GPALN_013221-T1	GLOROS_005550	122	112	91	100	112	80.357	177	1.66e-59
GPALN_003463-T1	GLOROS_007699	373	361	72	75	271	93.727	527	0.00e+00
GPALN_008817-T1	GLOROS_010708	887	869	97	99	860	95.698	1656	0.00e+00
GPALN_012455-T1	GLOROS_011619	379	342	93	100	358	79.888	476	1.47e-169
GPALN_002005-T1	GLOROS_004565	1291	1082	83	100	1082	96.488	2126	0.00e+00
GPALN_009046-T1	GLOROS_013141	996	875	87	97	864	96.991	1743	0.00e+00
GPALN_007183-T1	GLOROS_009564	166	108	65	100	108	97.222	217	2.01e-74
GPALN_002083-T1	GLOROS_003506	606	664	97	83	567	87.772	1022	0.00e+00
GPALN_010003-T1	GLOROS_006895	733	462	65	100	473	97.040	950	0.00e+00
GPALN_008024-T1	GLOROS_009258	215	153	60	84	128	90.625	232	6.48e-79
GPALN_000829-T1	GLOROS_002848	2047	2037	100	100	2047	97.557	4158	0.00e+00
GPALN_015977-T1	GLOROS_013426	743	640	52	98	388	79.294	694	0.00e+00
GPALN_012951-T1	GLOROS_000737	136	136	100	100	136	96.324	261	3.07e-92
GPALN_013521-T1	GLOROS_004312	439	466	100	100	466	89.914	785	0.00e+00
GPALN_015952-T1	GLOROS_013393	207	129	64	100	134	88.806	226	9.04e-78
GPALN_000306-T1	GLOROS_002211	1769	1769	100	100	1770	98.136	3474	0.00e+00
GPALN_014678-T1	GLOROS_014644	574	519	83	89	476	96.218	944	0.00e+00
GPALN_012415-T1	GLOROS_011667	305	176	50	82	149	74.497	227	8.59e-77
GPALN_012746-T1	GLOROS_001000	892	892	100	100	894	95.749	1640	0.00e+00
GPALN_002556-T1	GLOROS_006273	4725	2599	55	99	2684	84.426	4424	0.00e+00
GPALN_012347-T1	GLOROS_014431	129	126	90	91	116	77.586	182	3.86e-61
GPALN_002752-T1	GLOROS_006547	500	346	69	99	344	97.093	680	0.00e+00
GPALN_005347-T1	GLOROS_007145	457	438	100	100	459	81.481	717	0.00e+00
GPALN_000873-T1	GLOROS_002896	605	656	99	91	596	96.309	1189	0.00e+00
GPALN_011551-T1	GLOROS_001478	334	321	96	99	319	86.687	565	0.00e+00
GPALN_009952-T1	GLOROS_006844	357	339	84	88	300	99.000	609	0.00e+00
GPALN_011127-T1	GLOROS_008101	280	174	54	86	150	95.333	296	8.13e-103
GPALN_008205-T1	GLOROS_012295	811	801	100	100	814	88.698	1381	0.00e+00
GPALN_009133-T1	GLOROS_013252	164	164	100	100	164	96.341	328	1.11e-117
GPALN_008719-T1	GLOROS_010587	388	343	86	94	333	93.093	622	0.00e+00
GPALN_006624-T1	GLOROS_016808	111	102	61	59	60	72.059	96.3	1.39e-27
GPALN_000262-T1	GLOROS_002160	279	214	77	100	214	99.065	437	3.61e-158
GPALN_007305-T1	GLOROS_000455	183	212	86	74	157	98.726	306	4.48e-108
GPALN_010175-T1	GLOROS_009963	317	317	100	100	317	97.476	631	0.00e+00
GPALN_011001-T1	GLOROS_008260	346	349	100	100	349	97.421	692	0.00e+00
GPALN_008518-T1	GLOROS_012714	1071	732	66	100	738	88.482	1129	0.00e+00
GPALN_009967-T1	GLOROS_006861	499	408	67	83	337	89.021	571	0.00e+00
GPALN_003629-T1	GLOROS_007501	137	137	100	100	137	91.241	253	5.56e-89
GPALN_007941-T1	GLOROS_009373	154	175	100	87	154	94.805	301	3.71e-107
GPALN_002392-T1	GLOROS_006005	276	291	99	94	274	95.255	545	0.00e+00
GPALN_000343-T1	GLOROS_002261	186	148	80	100	148	95.270	290	1.57e-102
GPALN_005221-T1	GLOROS_006983	412	432	100	100	432	93.056	815	0.00e+00
GPALN_007940-T1	GLOROS_009374	528	436	55	100	293	78.501	370	2.44e-124
GPALN_012584-T1	GLOROS_011444	353	255	68	94	239	97.071	491	2.09e-177
GPALN_008406-T1	GLOROS_012556	346	348	100	100	348	94.540	647	0.00e+00
GPALN_013541-T1	GLOROS_004334	364	240	60	91	218	96.789	440	2.47e-157
GPALN_013658-T1	GLOROS_015349	443	525	95	80	421	98.575	856	0.00e+00
GPALN_015034-T1	GLOROS_016364	497	496	100	100	498	92.169	901	0.00e+00
GPALN_001417-T1	GLOROS_005020	177	194	100	98	191	78.010	297	7.34e-105
GPALN_004372-T1	GLOROS_016462	182	182	100	100	182	98.901	369	2.76e-133
GPALN_013572-T1	GLOROS_004371	1540	1000	60	88	930	85.376	1493	0.00e+00
GPALN_000527-T1	GLOROS_002486	108	108	100	100	108	95.370	186	1.36e-73
GPALN_004649-T1	GLOROS_000118	552	553	100	100	553	96.564	1100	0.00e+00
GPALN_004716-T1	GLOROS_000019	173	176	99	98	173	79.191	284	7.08e-100
GPALN_007859-T1	GLOROS_009465	947	556	54	92	514	93.385	998	0.00e+00
GPALN_000408-T1	GLOROS_002339	374	373	100	100	374	96.257	736	0.00e+00
GPALN_001617-T1	GLOROS_004777	1992	1958	99	99	1999	89.195	3370	0.00e+00
GPALN_005142-T1	GLOROS_013876	347	272	60	76	208	100.000	441	1.81e-157
GPALN_005614-T1	GLOROS_004090	114	114	100	100	114	81.579	203	5.59e-70
GPALN_002806-T1	GLOROS_006643	175	175	100	100	175	96.571	355	6.23e-128
GPALN_007854-T1	GLOROS_009470	426	426	100	100	426	94.131	812	0.00e+00
GPALN_008704-T1	GLOROS_010570	542	524	100	100	542	96.125	1076	0.00e+00
GPALN_014465-T1	GLOROS_014039	824	556	59	85	475	83.773	654	0.00e+00
GPALN_006408-T1	GLOROS_008688	437	468	89	84	391	97.187	795	0.00e+00
GPALN_005628-T1	GLOROS_004076	550	550	99	99	549	93.807	1040	0.00e+00
GPALN_010232-T1	GLOROS_016640	465	269	57	98	268	76.493	415	1.35e-145
GPALN_013897-T1	GLOROS_015059	165	140	69	81	114	98.246	218	1.51e-74
GPALN_012540-T1	GLOROS_011498	120	134	100	89	120	99.167	239	7.91e-84
GPALN_000593-T1	GLOROS_002559	328	306	75	81	247	96.356	486	3.89e-175
GPALN_004607-T1	GLOROS_010109	440	441	99	99	440	92.273	832	0.00e+00
GPALN_011666-T1	GLOROS_001625	204	204	100	100	204	96.569	417	2.16e-151
GPALN_015959-T1	GLOROS_013403	454	346	76	99	347	90.778	520	0.00e+00
GPALN_007555-T1	GLOROS_009883	637	551	89	99	567	91.182	1043	0.00e+00
GPALN_006441-T1	GLOROS_008723	609	610	100	100	610	97.541	1211	0.00e+00
GPALN_003906-T1	GLOROS_009681	254	166	80	100	203	79.310	326	2.56e-115
GPALN_002734-T1	GLOROS_006523	552	292	53	99	290	97.931	592	0.00e+00
GPALN_010856-T1	GLOROS_011121	311	295	100	99	312	79.487	461	1.67e-165
GPALN_009963-T1	GLOROS_006857	358	348	97	100	354	79.452	537	0.00e+00
GPALN_002880-T1	GLOROS_006740	172	158	90	97	154	97.403	316	9.69e-113
GPALN_002028-T1	GLOROS_004592	962	906	93	98	905	94.586	1721	0.00e+00
GPALN_005256-T1	GLOROS_007036	350	254	72	99	253	92.490	491	1.56e-177
GPALN_001548-T1	GLOROS_004873	521	519	91	97	510	75.686	707	0.00e+00
GPALN_007333-T1	GLOROS_000494	425	342	85	98	366	83.060	609	0.00e+00
GPALN_000286-T1	GLOROS_002183	431	327	66	84	301	71.429	278	1.98e-91
GPALN_010077-T1	GLOROS_014276	947	472	50	100	477	88.050	747	0.00e+00
GPALN_001669-T1	GLOROS_004705	425	439	100	100	439	88.155	780	0.00e+00
GPALN_013876-T1	GLOROS_015092	141	136	100	100	143	92.308	252	1.49e-88
GPALN_012936-T1	GLOROS_000758	697	712	100	100	726	84.160	1174	0.00e+00
GPALN_004252-T1	GLOROS_016439	887	892	100	100	908	87.775	1469	0.00e+00
GPALN_002510-T1	GLOROS_006201	535	377	64	90	340	95.000	680	0.00e+00
GPALN_005181-T1	GLOROS_013923	972	939	97	99	941	96.174	1883	0.00e+00
GPALN_000548-T1	GLOROS_002508	310	309	100	100	310	93.871	538	0.00e+00
GPALN_007184-T1	GLOROS_009563	239	272	100	94	255	93.333	486	3.81e-177
GPALN_004594-T1	GLOROS_010130	193	195	99	99	194	71.649	269	1.90e-93
GPALN_013704-T1	GLOROS_015298	474	224	50	100	239	93.724	462	1.95e-164
GPALN_001825-T1	GLOROS_011820	698	602	86	100	602	98.505	1249	0.00e+00
GPALN_013766-T1	GLOROS_015227	134	153	99	86	132	96.212	229	3.46e-79
GPALN_012993-T1	GLOROS_000688	300	305	85	84	256	99.219	519	0.00e+00
GPALN_002119-T1	GLOROS_015784	777	757	99	100	792	77.399	1141	0.00e+00
GPALN_011270-T1	GLOROS_001119	121	121	100	100	121	98.347	244	1.01e-85
GPALN_007232-T1	GLOROS_005549	192	114	59	100	114	85.088	204	4.40e-69
GPALN_010962-T1	GLOROS_011267	142	71	53	100	75	92.000	132	5.67e-42
GPALN_015994-T1	GLOROS_013446	350	223	55	86	192	98.438	398	2.46e-141
GPALN_015514-T1	GLOROS_009081	216	146	68	100	146	97.260	293	3.51e-103
GPALN_000445-T1	GLOROS_002386	149	197	90	69	136	73.529	197	8.97e-66
GPALN_001969-T1	GLOROS_004521	444	369	79	98	368	91.304	645	0.00e+00
GPALN_001632-T1	GLOROS_004756	223	188	81	96	181	97.238	365	4.97e-131
GPALN_007625-T1	GLOROS_009802	392	645	100	64	414	91.063	771	0.00e+00
GPALN_000608-T1	GLOROS_002574	1059	1091	99	97	1060	97.736	2123	0.00e+00
GPALN_000294-T1	GLOROS_002194	1043	1031	100	100	1045	95.024	2036	0.00e+00
GPALN_006252-T1	GLOROS_000414	316	303	96	100	305	82.951	439	1.03e-156
GPALN_000444-T1	GLOROS_002384	1512	828	55	100	846	83.097	1271	0.00e+00
GPALN_013629-T1	GLOROS_004028	191	191	100	100	191	100.000	399	8.42e-145
GPALN_001539-T1	GLOROS_004880	654	575	85	94	559	95.528	1078	0.00e+00
GPALN_013273-T1	GLOROS_005497	332	332	100	100	332	95.482	667	0.00e+00
GPALN_000740-T1	GLOROS_002739	433	274	67	100	294	80.612	447	1.26e-161
GPALN_000908-T1	GLOROS_002942	89	89	100	100	89	100.000	183	7.75e-63
GPALN_014685-T1	GLOROS_014653	470	386	82	100	386	97.150	767	0.00e+00
GPALN_004654-T1	GLOROS_000112	490	491	100	100	491	95.723	932	0.00e+00
GPALN_003572-T1	GLOROS_007576	438	439	100	100	439	97.039	887	0.00e+00
GPALN_011343-T1	GLOROS_001209	996	594	57	93	565	84.956	972	0.00e+00
GPALN_000871-T1	GLOROS_002894	128	102	80	100	102	97.059	209	3.51e-72
GPALN_003757-T1	GLOROS_007334	216	269	94	81	221	86.547	382	5.65e-138
GPALN_006213-T1	GLOROS_008413	287	255	84	94	241	94.191	448	1.31e-169
GPALN_008691-T1	GLOROS_010553	1405	793	57	98	806	95.037	1574	0.00e+00
GPALN_005400-T1	GLOROS_007208	224	315	99	70	222	97.297	451	7.60e-163
GPALN_007033-T1	GLOROS_000270	204	158	77	100	158	97.468	317	1.41e-112
GPALN_008118-T1	GLOROS_012818	348	325	92	100	325	92.615	588	0.00e+00
GPALN_011027-T1	GLOROS_008225	279	184	66	100	184	95.109	365	6.84e-130
GPALN_008195-T1	GLOROS_012283	128	128	100	100	128	99.219	261	3.63e-92
GPALN_005632-T1	GLOROS_004072	485	456	92	96	444	84.685	652	0.00e+00
GPALN_013951-T1	GLOROS_017691	324	260	71	87	230	70.000	333	1.31e-115
GPALN_016095-T1	GLOROS_015663	120	124	81	78	97	98.969	198	1.08e-67
GPALN_005489-T1	GLOROS_004246	1316	1367	100	99	1380	86.667	2320	0.00e+00
GPALN_000474-T1	GLOROS_002418	419	419	100	100	419	98.568	857	0.00e+00
GPALN_009620-T1	GLOROS_005385	342	333	97	100	333	98.498	630	0.00e+00
GPALN_005716-T1	GLOROS_013001	418	352	87	100	368	89.130	661	0.00e+00
GPALN_007521-T1	GLOROS_009928	436	430	99	100	438	83.790	595	0.00e+00
GPALN_009837-T1	GLOROS_014946	493	412	72	86	355	95.493	672	0.00e+00
GPALN_009157-T1	GLOROS_013283	413	412	100	100	413	93.705	676	0.00e+00
GPALN_012911-T1	GLOROS_000786	319	286	71	69	199	91.150	144	6.21e-45
GPALN_008699-T1	GLOROS_010562	151	150	100	100	151	92.053	271	1.08e-103
GPALN_001181-T1	GLOROS_003366	530	296	54	93	288	86.111	489	0.00e+00
GPALN_013059-T1	GLOROS_000610	118	103	87	100	103	100.000	206	4.14e-71
GPALN_007661-T1	GLOROS_009750	195	210	87	81	170	98.824	346	1.33e-123
GPALN_005014-T1	GLOROS_013725	327	201	61	100	201	95.025	388	3.99e-138
GPALN_015029-T1	GLOROS_016358	235	160	53	78	124	93.548	236	2.75e-80
GPALN_014713-T1	GLOROS_014680	222	222	100	100	222	95.045	409	8.70e-148
GPALN_000640-T1	GLOROS_002610	1154	1099	95	98	1100	93.273	2081	0.00e+00
GPALN_008804-T1	GLOROS_010694	795	799	55	58	462	87.229	809	0.00e+00
GPALN_007330-T1	GLOROS_000491	135	135	100	99	135	97.037	263	6.19e-93
GPALN_005598-T1	GLOROS_004106	160	160	89	87	141	73.611	169	9.73e-55
GPALN_000677-T1	GLOROS_002659	585	402	68	98	397	96.222	777	0.00e+00
GPALN_008324-T1	GLOROS_012456	712	706	100	100	717	93.305	1097	0.00e+00
GPALN_013905-T1	GLOROS_015034	187	186	99	99	185	96.757	377	2.82e-136
GPALN_001375-T1	GLOROS_005076	510	510	100	100	510	95.490	1010	0.00e+00
GPALN_010634-T1	GLOROS_005582	575	498	85	96	490	90.816	810	0.00e+00
GPALN_002761-T1	GLOROS_006558	511	450	93	100	474	93.249	915	0.00e+00
GPALN_001829-T1	GLOROS_011830	1091	1311	99	80	1090	94.037	2034	0.00e+00
GPALN_008409-T1	GLOROS_012560	295	297	100	100	297	95.960	595	0.00e+00
GPALN_008877-T1	GLOROS_010796	1039	567	56	96	577	86.655	941	0.00e+00
GPALN_003576-T1	GLOROS_007572	714	691	100	100	717	85.989	1237	0.00e+00
GPALN_012810-T1	GLOROS_000923	349	433	90	73	314	93.651	528	0.00e+00
GPALN_009198-T1	GLOROS_013332	340	370	63	99	214	71.916	366	1.59e-126
GPALN_011720-T1	GLOROS_016213	176	150	66	100	118	71.242	94.0	3.33e-25
GPALN_006415-T1	GLOROS_008695	88	88	100	100	88	94.318	148	8.88e-49
GPALN_014324-T1	GLOROS_005211	335	250	74	100	250	94.000	494	3.16e-179
GPALN_001518-T1	GLOROS_004902	283	283	100	100	283	99.293	590	0.00e+00
GPALN_014890-T1	GLOROS_011913	141	88	55	89	78	80.769	60.8	1.31e-13
GPALN_000280-T1	GLOROS_002176	1427	1598	100	87	1441	87.370	2283	0.00e+00
GPALN_000815-T1	GLOROS_002835	371	371	100	100	371	99.461	773	0.00e+00
GPALN_005172-T1	GLOROS_013912	979	938	100	100	980	87.449	1632	0.00e+00
GPALN_014676-T1	GLOROS_014641	303	307	100	100	307	91.205	531	0.00e+00
GPALN_000316-T1	GLOROS_002220	440	414	100	100	441	84.127	715	0.00e+00
GPALN_004088-T1	GLOROS_011046	161	156	100	100	161	96.894	305	1.05e-108
GPALN_005297-T1	GLOROS_007079	487	488	95	97	477	92.453	900	0.00e+00
GPALN_013119-T1	GLOROS_012950	399	400	99	96	408	75.490	506	0.00e+00
GPALN_007375-T1	GLOROS_000546	1756	1599	91	99	1609	91.548	2782	0.00e+00
GPALN_010995-T1	GLOROS_008267	1035	1020	93	96	996	91.667	1846	0.00e+00
GPALN_001597-T1	GLOROS_004808	118	118	100	100	118	99.153	245	1.93e-86
