#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALLIND_008115-T1	GPALN_005210-T1	330	307	86	100	308	91.234	567	0.00e+00
GPALLIND_008116-T1	GPALN_005211-T1	115	115	100	100	115	100.000	236	1.09e-82
GPALLIND_008118-T1	GPALN_005212-T1	346	269	85	99	294	87.755	509	0.00e+00
GPALLIND_008119-T1	GPALN_005214-T1	1089	1278	100	85	1089	100.000	2239	0.00e+00
GPALLIND_008120-T1	GPALN_005215-T1	892	831	92	99	822	99.757	1697	0.00e+00
GPALLIND_008121-T1	GPALN_005216-T1	610	608	99	99	602	98.837	1251	0.00e+00
GPALLIND_008122-T1	GPALN_005217-T1	1373	1364	100	100	1397	94.918	2725	0.00e+00
GPALLIND_008123-T1	GPALN_005218-T1	752	763	100	100	773	92.109	1241	0.00e+00
GPALLIND_008124-T1	GPALN_005220-T1	1934	2533	99	76	1933	98.396	3942	0.00e+00
GPALLIND_008126-T1	GPALN_005221-T1	412	412	100	100	412	100.000	854	0.00e+00
GPALLIND_008127-T1	GPALN_005222-T1	678	688	100	100	688	98.547	1393	0.00e+00
GPALLIND_008129-T1	GPALN_005223-T1	604	1135	97	52	589	98.472	1183	0.00e+00
GPALLIND_008130-T1	GPALN_005224-T1	458	567	85	65	395	91.139	731	0.00e+00
GPALLIND_008132-T1	GPALN_005225-T1	111	111	100	100	111	100.000	232	2.89e-81
GPALLIND_008133-T1	GPALN_005240-T1	112	112	100	100	112	95.536	191	3.78e-65
GPALLIND_008134-T1	GPALN_005227-T1	2434	2434	100	100	2434	99.877	5071	0.00e+00
GPALLIND_008135-T1	GPALN_005228-T1	775	775	100	100	775	100.000	1597	0.00e+00
GPALLIND_008135-T2	GPALN_005228-T2	645	645	100	100	645	100.000	1322	0.00e+00
GPALLIND_008136-T1	GPALN_005229-T1	609	623	100	100	623	97.271	1264	0.00e+00
GPALLIND_008137-T1	GPALN_005230-T1	298	298	100	100	298	99.329	614	0.00e+00
GPALLIND_008138-T1	GPALN_005231-T1	400	400	100	100	400	98.500	816	0.00e+00
GPALLIND_008139-T1	GPALN_005232-T1	600	600	100	100	600	99.333	1246	0.00e+00
GPALLIND_008140-T1	GPALN_005233-T1	691	691	100	100	691	100.000	1443	0.00e+00
GPALLIND_008144-T1	GPALN_005235-T1	777	1384	98	54	780	85.019	1325	0.00e+00
GPALLIND_008146-T1	GPALN_005237-T1	106	107	100	100	107	88.785	171	3.67e-57
GPALLIND_008147-T1	GPALN_005238-T1	388	404	100	100	404	96.040	798	0.00e+00
GPALLIND_008147-T2	GPALN_005238-T2	370	370	100	100	370	100.000	776	0.00e+00
GPALLIND_008148-T1	GPALN_005239-T1	141	133	94	100	133	98.496	267	3.13e-94
GPALLIND_008154-T1	GPALN_005242-T1	274	274	100	100	274	97.810	545	0.00e+00
GPALLIND_008155-T1	GPALN_005243-T1	421	386	90	99	381	95.801	744	0.00e+00
GPALLIND_008156-T1	GPALN_005244-T1	94	94	100	100	94	100.000	195	3.46e-67
GPALLIND_008157-T1	GPALN_005245-T1	381	400	100	100	430	73.488	546	0.00e+00
GPALLIND_008162-T1	GPALN_005246-T1	297	297	100	100	297	100.000	622	0.00e+00
GPALLIND_008163-T1	GPALN_005247-T1	290	290	100	100	290	99.310	602	0.00e+00
GPALLIND_008164-T1	GPALN_005248-T1	768	665	52	58	401	95.511	785	0.00e+00
GPALLIND_008165-T1	GPALN_005249-T1	299	296	100	100	318	86.478	556	0.00e+00
GPALLIND_008166-T1	GPALN_005250-T1	681	683	100	100	683	97.950	1392	0.00e+00
GPALLIND_008170-T1	GPALN_005253-T1	594	510	92	99	563	86.679	935	0.00e+00
GPALLIND_008171-T1	GPALN_005254-T1	1907	1990	99	97	1945	97.121	3859	0.00e+00
GPALLIND_008172-T1	GPALN_005255-T1	493	438	81	91	399	99.749	808	0.00e+00
GPALLIND_008173-T1	GPALN_005256-T1	366	350	99	99	365	95.068	703	0.00e+00
GPALLIND_008174-T1	GPALN_005257-T1	139	137	98	99	137	95.620	250	1.83e-87
GPALLIND_008176-T1	GPALN_005258-T1	795	792	98	99	784	97.577	1586	0.00e+00
GPALLIND_008177-T1	GPALN_005259-T1	894	917	100	100	917	97.383	1835	0.00e+00
GPALLIND_008178-T1	GPALN_005260-T1	297	313	98	95	298	96.980	590	0.00e+00
GPALLIND_008179-T1	GPALN_005261-T1	221	221	100	100	221	99.548	442	8.26e-161
GPALLIND_008180-T1	GPALN_005262-T1	397	436	82	80	349	91.977	651	0.00e+00
GPALLIND_008182-T1	GPALN_005263-T1	365	365	100	100	365	98.904	760	0.00e+00
GPALLIND_008183-T1	GPALN_005264-T1	632	632	100	100	632	99.684	1308	0.00e+00
GPALLIND_008184-T1	GPALN_005265-T1	289	289	100	100	289	99.654	600	0.00e+00
GPALLIND_008185-T1	GPALN_005266-T1	254	249	100	100	254	97.244	511	0.00e+00
GPALLIND_008186-T1	GPALN_005267-T1	237	237	100	100	237	99.578	486	7.33e-178
GPALLIND_008187-T1	GPALN_005268-T1	929	959	97	96	921	97.068	1820	0.00e+00
GPALLIND_008189-T1	GPALN_005270-T1	111	222	100	50	111	99.099	198	1.87e-66
GPALLIND_008190-T1	GPALN_005271-T1	370	514	100	71	370	98.649	755	0.00e+00
GPALLIND_008192-T1	GPALN_005272-T1	115	115	100	100	115	100.000	235	2.64e-82
GPALLIND_008194-T1	GPALN_005273-T1	1069	1164	98	87	1057	93.661	2003	0.00e+00
GPALLIND_008195-T1	GPALN_005274-T1	435	419	100	100	435	91.264	752	0.00e+00
GPALLIND_008196-T1	GPALN_005275-T1	411	402	100	100	411	96.837	818	0.00e+00
GPALLIND_008197-T1	GPALN_005276-T1	163	163	100	100	163	100.000	328	1.04e-117
GPALLIND_008198-T1	GPALN_005277-T1	552	516	93	100	516	99.612	1055	0.00e+00
GPALLIND_008199-T1	GPALN_005279-T1	550	553	100	100	553	97.468	1122	0.00e+00
GPALLIND_008200-T1	GPALN_005280-T1	959	964	100	100	964	99.066	1970	0.00e+00
GPALLIND_008201-T1	GPALN_005281-T1	342	310	90	93	324	83.025	523	0.00e+00
GPALLIND_008202-T1	GPALN_005282-T1	766	485	61	95	475	86.737	796	0.00e+00
GPALLIND_008203-T1	GPALN_005284-T1	328	359	100	91	328	100.000	673	0.00e+00
GPALLIND_008204-T1	GPALN_005285-T1	220	220	100	100	220	99.545	456	3.60e-166
GPALLIND_008205-T1	GPALN_005286-T1	75	75	100	100	75	100.000	154	1.75e-51
GPALLIND_008206-T1	GPALN_005287-T1	382	731	98	51	374	99.198	766	0.00e+00
GPALLIND_008208-T1	GPALN_005288-T1	375	436	86	81	323	94.034	523	0.00e+00
GPALLIND_008209-T1	GPALN_005289-T1	1026	776	68	89	693	99.856	1452	0.00e+00
GPALLIND_008211-T1	GPALN_005291-T1	738	738	100	100	738	98.780	1462	0.00e+00
GPALLIND_008212-T1	GPALN_005292-T1	288	288	100	100	288	99.653	600	0.00e+00
GPALLIND_008213-T1	GPALN_005293-T1	2010	1276	60	94	1199	99.249	2492	0.00e+00
GPALLIND_008214-T1	GPALN_005295-T1	541	541	100	100	541	99.815	1122	0.00e+00
GPALLIND_008215-T1	GPALN_005296-T1	237	237	100	100	237	99.578	493	2.55e-180
GPALLIND_008215-T2	GPALN_005296-T3	144	144	100	100	144	99.306	297	6.79e-106
GPALLIND_008215-T3	GPALN_005296-T2	183	183	100	100	183	99.454	377	1.63e-136
GPALLIND_008216-T1	GPALN_005297-T1	565	487	88	99	499	94.790	966	0.00e+00
GPALLIND_008217-T1	GPALN_005298-T1	381	381	100	100	381	99.738	790	0.00e+00
GPALLIND_008218-T1	GPALN_005299-T1	113	113	100	100	113	98.230	224	4.03e-78
GPALLIND_008219-T1	GPALN_005300-T1	628	628	100	100	628	99.841	1287	0.00e+00
GPALLIND_008220-T1	GPALN_005301-T1	711	1169	100	60	711	98.172	1427	0.00e+00
GPALLIND_008222-T1	GPALN_005302-T1	588	670	94	83	559	96.601	1099	0.00e+00
GPALLIND_008223-T1	GPALN_005304-T1	99	99	100	100	99	100.000	200	6.51e-69
GPALLIND_008224-T1	GPALN_005305-T1	613	693	90	84	584	75.987	721	0.00e+00
GPALLIND_008225-T1	GPALN_005306-T1	376	377	100	100	377	99.204	754	0.00e+00
GPALLIND_008226-T1	GPALN_005307-T1	267	267	100	100	267	99.625	536	0.00e+00
GPALLIND_008227-T1	GPALN_005308-T1	77	77	100	100	77	98.701	148	5.63e-49
GPALLIND_008228-T1	GPALN_005309-T1	1624	1645	99	98	1630	97.669	3285	0.00e+00
GPALLIND_008230-T1	GPALN_005310-T1	761	1482	99	51	759	99.605	1560	0.00e+00
GPALLIND_008231-T1	GPALN_005311-T1	702	702	100	98	713	85.007	1031	0.00e+00
GPALLIND_008233-T1	GPALN_005313-T1	347	347	100	100	347	100.000	724	0.00e+00
GPALLIND_008233-T2	GPALN_005313-T3	288	288	100	100	288	100.000	600	0.00e+00
GPALLIND_008234-T1	GPALN_005315-T1	690	475	58	87	411	96.107	805	0.00e+00
GPALLIND_008236-T1	GPALN_005317-T1	510	510	100	100	510	99.608	1050	0.00e+00
GPALLIND_008237-T1	GPALN_005318-T1	458	349	72	94	329	99.088	677	0.00e+00
GPALLIND_008239-T1	GPALN_005319-T1	227	451	97	53	237	90.295	331	1.14e-113
GPALLIND_008240-T1	GPALN_005320-T1	358	484	96	71	343	98.542	704	0.00e+00
GPALLIND_008241-T1	GPALN_005321-T1	328	328	100	100	328	100.000	680	0.00e+00
GPALLIND_008242-T1	GPALN_005322-T1	312	372	100	84	321	74.924	355	1.62e-122
GPALLIND_008244-T1	GPALN_005323-T1	1211	1102	95	99	1167	87.147	1946	0.00e+00
GPALLIND_008245-T1	GPALN_005324-T1	380	453	98	63	371	72.237	466	1.83e-165
GPALLIND_008246-T1	GPALN_005325-T1	537	552	100	100	552	96.739	1063	0.00e+00
GPALLIND_008247-T1	GPALN_005326-T1	556	556	100	100	556	99.281	1139	0.00e+00
GPALLIND_008248-T1	GPALN_005327-T1	225	225	100	100	225	99.556	466	4.46e-170
GPALLIND_008248-T2	GPALN_005327-T2	198	198	100	100	198	99.495	412	1.26e-149
GPALLIND_008249-T1	GPALN_005328-T1	343	348	100	100	348	98.276	704	0.00e+00
GPALLIND_008250-T1	GPALN_005329-T1	2088	2150	100	100	2174	91.812	3819	0.00e+00
GPALLIND_008252-T1	GPALN_005331-T1	312	312	100	100	312	100.000	644	0.00e+00
GPALLIND_008253-T1	GPALN_005332-T1	1014	966	100	100	1019	89.794	1816	0.00e+00
GPALLIND_008254-T1	GPALN_005333-T1	1507	1539	100	100	1539	96.166	3000	0.00e+00
GPALLIND_008255-T1	GPALN_005334-T1	561	592	100	100	592	92.736	1115	0.00e+00
GPALLIND_008256-T1	GPALN_005335-T1	316	310	100	100	318	96.541	607	0.00e+00
GPALLIND_008257-T1	GPALN_005336-T1	690	680	97	99	672	99.405	1367	0.00e+00
GPALLIND_008258-T1	GPALN_005337-T1	157	157	100	100	157	100.000	320	8.91e-115
GPALLIND_008259-T1	GPALN_005338-T1	201	119	58	98	117	96.581	241	3.19e-83
GPALLIND_008261-T1	GPALN_005339-T1	838	1512	99	55	834	99.640	1731	0.00e+00
GPALLIND_008262-T1	GPALN_005340-T1	974	984	99	97	983	93.591	1829	0.00e+00
GPALLIND_008263-T1	GPALN_005341-T1	131	164	100	80	131	99.237	267	4.17e-94
GPALLIND_008265-T1	GPALN_005343-T1	791	549	66	98	537	95.158	1055	0.00e+00
GPALLIND_008266-T1	GPALN_005345-T1	750	767	100	100	774	94.574	1488	0.00e+00
GPALLIND_008267-T1	GPALN_005346-T1	223	223	100	100	223	98.655	452	1.00e-164
GPALLIND_008268-T1	GPALN_005347-T1	467	457	100	100	467	97.430	936	0.00e+00
GPALLIND_008269-T1	GPALN_005348-T1	106	111	100	95	106	99.057	219	2.91e-76
GPALLIND_008270-T1	GPALN_005349-T1	363	375	100	100	376	92.287	700	0.00e+00
GPALLIND_008271-T1	GPALN_005350-T1	196	139	65	92	129	91.473	226	2.68e-83
GPALLIND_008272-T1	GPALN_005351-T1	455	452	100	100	455	97.363	924	0.00e+00
GPALLIND_008273-T1	GPALN_005352-T1	690	539	77	99	533	97.749	1068	0.00e+00
GPALLIND_008274-T1	GPALN_005354-T1	318	261	51	78	161	77.451	303	1.54e-103
GPALLIND_008275-T1	GPALN_005355-T1	415	385	61	71	253	94.545	463	2.92e-163
GPALLIND_008276-T1	GPALN_005357-T1	584	584	100	100	584	99.829	1216	0.00e+00
GPALLIND_008277-T1	GPALN_005358-T1	476	479	99	89	454	71.663	593	0.00e+00
GPALLIND_008278-T1	GPALN_005359-T1	114	157	96	71	111	97.297	218	8.26e-75
GPALLIND_008279-T1	GPALN_005360-T1	782	771	100	100	782	97.826	1558	0.00e+00
GPALLIND_008280-T1	GPALN_005361-T1	153	149	100	100	153	97.386	301	1.78e-107
GPALLIND_008281-T1	GPALN_005362-T1	482	466	100	100	482	96.473	934	0.00e+00
GPALLIND_008282-T1	GPALN_005363-T1	947	947	100	100	947	100.000	1968	0.00e+00
GPALLIND_008283-T1	GPALN_005364-T1	1896	1896	100	100	1896	100.000	3928	0.00e+00
GPALLIND_008284-T1	GPALN_005366-T1	1027	953	84	92	895	90.168	1559	0.00e+00
GPALLIND_008285-T1	GPALN_005367-T1	754	938	100	80	754	99.867	1570	0.00e+00
GPALLIND_008287-T1	GPALN_005370-T1	216	216	100	100	216	100.000	452	7.03e-165
GPALLIND_008288-T1	GPALN_005371-T1	984	967	100	100	992	94.859	1922	0.00e+00
GPALLIND_008289-T1	GPALN_005372-T1	498	474	100	100	498	95.181	970	0.00e+00
GPALLIND_008290-T1	GPALN_005373-T1	342	353	100	100	353	94.334	663	0.00e+00
GPALLIND_008291-T1	GPALN_005375-T1	244	221	91	100	221	100.000	462	3.05e-168
GPALLIND_008292-T1	GPALN_005376-T1	372	369	100	100	372	99.194	753	0.00e+00
GPALLIND_008293-T1	GPALN_005377-T1	121	154	89	70	108	99.074	218	8.74e-75
GPALLIND_008294-T1	GPALN_005378-T1	152	152	100	100	152	100.000	310	5.16e-111
GPALLIND_008295-T1	GPALN_005379-T1	462	420	84	93	390	100.000	813	0.00e+00
GPALLIND_008296-T1	GPALN_005380-T1	781	764	100	100	783	95.147	1500	0.00e+00
GPALLIND_008297-T1	GPALN_005381-T1	232	226	100	100	232	96.552	453	7.39e-165
GPALLIND_008298-T1	GPALN_005382-T1	391	346	100	100	391	88.491	675	0.00e+00
GPALLIND_008299-T1	GPALN_005383-T1	887	887	100	100	887	100.000	1845	0.00e+00
GPALLIND_008300-T1	GPALN_005384-T1	532	532	100	100	532	100.000	1095	0.00e+00
GPALLIND_008301-T2	GPALN_005385-T3	953	918	96	99	911	99.890	1876	0.00e+00
GPALLIND_008303-T1	GPALN_005386-T1	604	756	95	76	576	100.000	1206	0.00e+00
GPALLIND_008303-T2	GPALN_005386-T3	529	529	100	100	529	100.000	1099	0.00e+00
GPALLIND_008304-T1	GPALN_005387-T1	111	113	100	100	113	98.230	230	2.20e-80
GPALLIND_008305-T1	GPALN_005389-T1	1226	844	69	100	844	100.000	1767	0.00e+00
GPALLIND_008306-T1	GPALN_005390-T1	308	347	99	86	305	98.361	621	0.00e+00
GPALLIND_008307-T1	GPALN_005391-T1	449	617	100	73	449	100.000	939	0.00e+00
GPALLIND_008309-T1	GPALN_005392-T1	491	519	94	100	519	84.778	870	0.00e+00
GPALLIND_008310-T1	GPALN_005393-T1	565	600	100	100	600	94.167	1149	0.00e+00
GPALLIND_008311-T1	GPALN_005394-T2	240	240	100	100	240	100.000	506	0.00e+00
GPALLIND_008311-T2	GPALN_005394-T3	260	260	100	100	260	100.000	548	0.00e+00
GPALLIND_008311-T3	GPALN_005394-T1	266	266	100	100	266	100.000	558	0.00e+00
GPALLIND_008312-T1	GPALN_016293-T1	110	110	100	100	110	100.000	225	1.47e-78
GPALLIND_008313-T1	GPALN_005395-T1	466	466	100	100	466	100.000	962	0.00e+00
GPALLIND_008314-T1	GPALN_005396-T1	328	328	100	100	328	100.000	669	0.00e+00
GPALLIND_008315-T1	GPALN_005397-T1	2502	2625	100	95	2502	100.000	5173	0.00e+00
GPALLIND_008316-T1	GPALN_005398-T1	548	531	100	100	548	96.898	1067	0.00e+00
GPALLIND_008318-T1	GPALN_005399-T1	259	408	100	63	259	100.000	534	0.00e+00
GPALLIND_008319-T1	GPALN_005400-T1	224	224	100	100	224	100.000	468	7.05e-171
GPALLIND_008320-T1	GPALN_005401-T1	213	213	100	100	213	100.000	446	1.95e-162
GPALLIND_008321-T1	GPALN_005402-T1	388	392	99	99	387	100.000	801	0.00e+00
GPALLIND_008323-T1	GPALN_005404-T1	165	165	100	100	165	100.000	336	1.06e-120
GPALLIND_008325-T1	GPALN_005405-T1	878	1570	100	57	892	98.318	1806	0.00e+00
GPALLIND_008328-T1	GPALN_005407-T1	901	944	100	95	901	100.000	1870	0.00e+00
GPALLIND_008329-T1	GPALN_005408-T1	578	578	100	100	578	100.000	1195	0.00e+00
GPALLIND_008329-T3	GPALN_005408-T2	426	429	98	97	417	98.801	855	0.00e+00
GPALLIND_008330-T1	GPALN_005409-T1	466	466	100	100	466	100.000	964	0.00e+00
GPALLIND_008331-T1	GPALN_005410-T1	439	439	100	100	439	100.000	906	0.00e+00
GPALLIND_008332-T1	GPALN_005411-T1	193	193	100	100	193	100.000	394	7.80e-143
GPALLIND_008333-T1	GPALN_005412-T1	1442	1413	98	99	1416	99.506	2900	0.00e+00
GPALLIND_008334-T1	GPALN_005413-T1	316	316	100	100	316	100.000	657	0.00e+00
GPALLIND_008334-T2	GPALN_005413-T2	273	273	100	100	273	100.000	575	0.00e+00
GPALLIND_008336-T1	GPALN_005416-T1	141	141	100	100	141	100.000	289	9.76e-103
GPALLIND_008337-T1	GPALN_005417-T1	661	669	100	100	669	98.804	1365	0.00e+00
GPALLIND_008338-T1	GPALN_005418-T1	793	797	100	99	793	100.000	1611	0.00e+00
GPALLIND_008340-T1	GPALN_005420-T1	328	328	100	100	328	100.000	682	0.00e+00
GPALLIND_008341-T1	GPALN_005421-T1	281	263	100	100	281	93.238	531	0.00e+00
GPALLIND_008342-T1	GPALN_005422-T1	467	467	100	100	467	100.000	963	0.00e+00
GPALLIND_008343-T1	GPALN_005423-T1	355	355	100	100	355	100.000	741	0.00e+00
GPALLIND_008345-T1	GPALN_005424-T1	183	183	100	100	183	100.000	376	6.58e-136
GPALLIND_008346-T1	GPALN_005425-T1	1503	1690	61	53	926	94.924	1770	0.00e+00
GPALLIND_008348-T1	GPALN_005426-T1	524	508	100	100	524	96.947	1029	0.00e+00
GPALLIND_008349-T1	GPALN_005427-T1	368	430	99	84	363	99.725	718	0.00e+00
GPALLIND_008351-T1	GPALN_005428-T1	557	672	99	78	560	87.679	724	0.00e+00
GPALLIND_008353-T1	GPALN_005430-T1	460	460	100	100	460	100.000	959	0.00e+00
GPALLIND_008355-T1	GPALN_005432-T1	306	306	100	100	306	100.000	631	0.00e+00
GPALLIND_008356-T1	GPALN_005433-T1	172	172	100	100	172	100.000	341	2.30e-122
GPALLIND_008357-T1	GPALN_005434-T1	2061	2043	100	100	2061	99.078	4138	0.00e+00
GPALLIND_008358-T1	GPALN_005436-T1	793	741	100	100	795	89.811	1443	0.00e+00
GPALLIND_008359-T1	GPALN_005437-T1	533	497	100	100	533	93.058	997	0.00e+00
GPALLIND_008360-T1	GPALN_005438-T1	468	468	100	100	468	99.786	964	0.00e+00
GPALLIND_008361-T1	GPALN_005439-T1	137	137	100	100	137	100.000	277	3.18e-98
GPALLIND_008362-T1	GPALN_005440-T1	502	502	100	100	502	100.000	1033	0.00e+00
GPALLIND_008363-T2	GPALN_005441-T1	477	443	100	100	477	92.872	895	0.00e+00
GPALLIND_008364-T1	GPALN_005442-T1	576	576	100	100	576	100.000	1184	0.00e+00
GPALLIND_008365-T1	GPALN_005443-T1	478	401	95	98	452	78.540	599	0.00e+00
GPALLIND_008366-T1	GPALN_005444-T1	221	385	90	52	199	99.497	405	7.12e-144
GPALLIND_008368-T1	GPALN_005445-T1	356	356	100	100	356	100.000	733	0.00e+00
GPALLIND_008369-T1	GPALN_005446-T1	1789	1687	54	54	923	78.794	1273	0.00e+00
GPALLIND_008370-T2	GPALN_005447-T1	446	446	100	100	446	100.000	929	0.00e+00
GPALLIND_008373-T1	GPALN_005449-T1	376	376	100	100	376	99.734	781	0.00e+00
GPALLIND_008373-T2	GPALN_005449-T2	293	293	100	100	293	99.659	609	0.00e+00
GPALLIND_008374-T1	GPALN_005450-T1	317	374	96	77	303	95.050	580	0.00e+00
GPALLIND_008377-T1	GPALN_005452-T1	196	212	100	100	212	92.453	395	7.16e-143
GPALLIND_008379-T1	GPALN_005454-T1	580	888	86	56	499	100.000	1013	0.00e+00
GPALLIND_008381-T1	GPALN_005455-T1	1127	1131	99	98	1115	96.592	2209	0.00e+00
GPALLIND_008383-T1	GPALN_005457-T1	438	388	86	97	377	99.469	780	0.00e+00
GPALLIND_008384-T1	GPALN_005458-T1	796	789	100	100	796	99.121	1597	0.00e+00
GPALLIND_008385-T1	GPALN_005459-T1	445	445	100	100	445	99.775	924	0.00e+00
GPALLIND_008386-T1	GPALN_005460-T1	261	249	93	99	246	97.154	490	1.26e-178
GPALLIND_008387-T1	GPALN_016197-T1	227	227	100	100	227	100.000	468	7.30e-171
GPALLIND_008389-T1	GPALN_016198-T1	704	626	100	100	704	82.022	1062	0.00e+00
GPALLIND_008390-T1	GPALN_016199-T1	79	148	100	53	79	98.734	159	2.97e-52
GPALLIND_008391-T1	GPALN_016200-T1	783	802	96	91	748	95.989	1469	0.00e+00
GPALLIND_008392-T1	GPALN_016201-T1	357	368	100	100	368	96.196	692	0.00e+00
GPALLIND_008393-T4	GPALN_016202-T4	510	494	100	100	510	96.078	978	0.00e+00
GPALLIND_008393-T5	GPALN_016202-T1	588	572	100	100	588	96.599	1148	0.00e+00
GPALLIND_008394-T1	GPALN_016203-T1	298	313	100	100	313	92.971	599	0.00e+00
GPALLIND_008395-T1	GPALN_016204-T1	745	744	99	99	743	99.731	1526	0.00e+00
GPALLIND_008395-T2	GPALN_016204-T2	712	712	100	100	712	99.860	1468	0.00e+00
GPALLIND_008395-T3	GPALN_016204-T3	629	629	100	100	629	99.841	1297	0.00e+00
GPALLIND_008396-T1	GPALN_016206-T1	293	293	100	100	293	100.000	607	0.00e+00
GPALLIND_008397-T1	GPALN_016207-T1	155	155	100	100	155	100.000	322	1.74e-115
GPALLIND_008398-T1	GPALN_016208-T1	556	655	97	77	537	91.248	986	0.00e+00
GPALLIND_008399-T1	GPALN_016209-T1	697	693	98	96	681	97.210	1371	0.00e+00
GPALLIND_008400-T1	GPALN_016210-T1	802	795	100	100	802	93.641	1227	0.00e+00
GPALLIND_008401-T1	GPALN_016213-T1	518	518	100	100	518	99.035	1048	0.00e+00
GPALLIND_008401-T2	GPALN_016213-T2	479	479	100	100	479	99.165	970	0.00e+00
GPALLIND_008405-T1	GPALN_003766-T1	378	347	80	89	309	91.262	523	0.00e+00
GPALLIND_008406-T1	GPALN_003763-T1	223	223	100	100	223	100.000	458	3.02e-167
GPALLIND_008407-T1	GPALN_003762-T1	1569	1569	100	100	1569	99.363	3254	0.00e+00
GPALLIND_008408-T1	GPALN_003761-T1	209	226	100	100	228	78.509	305	3.53e-113
GPALLIND_008409-T1	GPALN_003760-T1	466	584	100	78	466	96.781	917	0.00e+00
GPALLIND_008411-T1	GPALN_003759-T1	125	142	100	100	142	88.028	241	4.04e-84
GPALLIND_008412-T1	GPALN_003758-T1	171	171	100	100	171	99.415	343	3.56e-123
GPALLIND_008413-T1	GPALN_003757-T1	230	216	93	99	215	98.605	443	4.93e-161
GPALLIND_008414-T1	GPALN_003755-T1	631	649	100	100	649	93.991	1241	0.00e+00
GPALLIND_008415-T1	GPALN_003754-T1	321	321	100	100	321	99.688	669	0.00e+00
GPALLIND_008416-T1	GPALN_003753-T1	409	409	100	100	409	99.267	832	0.00e+00
GPALLIND_008417-T1	GPALN_003752-T1	689	701	100	98	689	99.274	1382	0.00e+00
GPALLIND_008418-T1	GPALN_003751-T1	440	506	100	87	440	99.545	907	0.00e+00
GPALLIND_008419-T1	GPALN_003749-T1	90	90	100	100	90	100.000	189	5.31e-65
GPALLIND_008420-T1	GPALN_003748-T1	410	547	99	74	407	99.509	843	0.00e+00
GPALLIND_008421-T1	GPALN_003747-T1	981	1060	59	55	581	99.139	1191	0.00e+00
GPALLIND_008422-T1	GPALN_003746-T1	567	268	56	100	317	83.596	520	0.00e+00
GPALLIND_008424-T1	GPALN_003743-T1	388	388	100	100	388	99.485	809	0.00e+00
GPALLIND_008426-T1	GPALN_003741-T1	219	219	100	100	219	96.804	438	1.93e-159
GPALLIND_008427-T1	GPALN_003740-T1	593	579	100	100	593	97.302	1194	0.00e+00
GPALLIND_008428-T1	GPALN_003739-T1	125	176	100	71	125	99.200	248	1.61e-86
GPALLIND_008429-T1	GPALN_003738-T1	106	106	100	100	106	100.000	223	1.07e-77
GPALLIND_008431-T1	GPALN_003737-T1	1652	1695	98	92	1634	93.635	3103	0.00e+00
GPALLIND_008432-T1	GPALN_003736-T1	312	312	100	100	312	100.000	642	0.00e+00
GPALLIND_008433-T1	GPALN_003735-T1	524	524	100	100	524	99.809	1075	0.00e+00
GPALLIND_008435-T1	GPALN_003733-T1	276	411	92	62	254	97.244	516	0.00e+00
GPALLIND_008437-T1	GPALN_003732-T1	510	512	100	100	512	99.414	1061	0.00e+00
GPALLIND_008438-T1	GPALN_003731-T1	465	465	100	100	465	100.000	966	0.00e+00
GPALLIND_008440-T1	GPALN_003729-T1	509	863	100	59	509	100.000	1055	0.00e+00
GPALLIND_008441-T1	GPALN_003728-T1	1595	1595	100	100	1595	99.310	3239	0.00e+00
GPALLIND_008442-T1	GPALN_003727-T1	335	496	93	63	312	99.679	634	0.00e+00
GPALLIND_008446-T1	GPALN_003724-T1	418	628	96	62	403	91.811	741	0.00e+00
GPALLIND_008450-T1	GPALN_003722-T1	496	490	100	100	496	98.387	1002	0.00e+00
GPALLIND_008456-T1	GPALN_003719-T1	112	112	100	100	112	100.000	230	2.43e-80
GPALLIND_008457-T1	GPALN_003718-T1	691	693	100	100	693	99.711	1419	0.00e+00
GPALLIND_008458-T1	GPALN_003717-T1	466	498	100	100	498	87.751	878	0.00e+00
GPALLIND_008464-T1	GPALN_003715-T1	218	218	100	100	218	99.541	452	9.25e-165
GPALLIND_008465-T1	GPALN_003714-T1	473	444	96	99	454	92.952	825	0.00e+00
GPALLIND_008466-T1	GPALN_003713-T1	540	540	100	100	540	100.000	1090	0.00e+00
GPALLIND_008467-T1	GPALN_003712-T1	242	291	65	53	164	82.927	256	7.01e-86
GPALLIND_008471-T1	GPALN_003710-T1	627	643	100	100	650	90.923	1189	0.00e+00
GPALLIND_008473-T1	GPALN_003709-T1	386	752	100	51	386	99.741	779	0.00e+00
GPALLIND_008476-T1	GPALN_003706-T1	429	429	100	100	429	100.000	882	0.00e+00
GPALLIND_008477-T1	GPALN_003705-T1	484	424	97	94	464	82.553	663	0.00e+00
GPALLIND_008478-T1	GPALN_003704-T1	1518	1468	100	100	1529	94.375	2925	0.00e+00
GPALLIND_008480-T1	GPALN_003703-T1	803	640	80	99	646	98.142	1302	0.00e+00
GPALLIND_008481-T1	GPALN_003700-T1	271	271	100	100	271	100.000	537	0.00e+00
GPALLIND_008483-T1	GPALN_003699-T1	1017	699	51	74	516	99.419	1044	0.00e+00
GPALLIND_008485-T1	GPALN_003697-T1	422	611	100	69	423	99.527	868	0.00e+00
